1622716745.049979;59;4.369494438171387;1.895924687385559;-7.688968181610107;0.023499416187405586;0.018574170768260956;0.04566468298435211;0.6794958114624023;1.645269751548767;0.6794943809509277
1622716745.113646;59;4.369297504425049;1.895564317703247;-7.689017295837402;0.008412791416049004;0.006648484617471695;0.016334906220436096;0.6787452101707458;1.6849111318588257;0.6787453889846802
1622716745.175584;59;4.3711676597595215;1.8943222761154175;-7.68914794921875;0.01457060407847166;0.011516636237502098;0.028272977098822594;0.6774566173553467;1.672855019569397;0.6774567365646362
1622716745.238369;59;4.374361991882324;1.8912328481674194;-7.6897125244140625;0.01806742697954178;0.014319702982902527;0.03507336974143982;0.6773785948753357;1.6835581064224243;0.6773791313171387
1622716745.300225;59;4.380100250244141;1.8881655931472778;-7.689589977264404;0.02235349640250206;0.01769913174211979;0.04339727759361267;0.6764587163925171;1.6814640760421753;0.6764583587646484
1622716745.364355;59;4.384660243988037;1.8856209516525269;-7.689554214477539;0.022362131625413895;0.017694927752017975;0.04339461773633957;0.6758042573928833;1.6814438104629517;0.6758045554161072
1622716745.42979;59;4.388547420501709;1.883402943611145;-7.689581871032715;0.02236286550760269;0.017710475251078606;0.04338778182864189;0.675178587436676;1.6829071044921875;0.6751787662506104
1622716745.492715;59;4.3896403312683105;1.8890955448150635;-7.673442840576172;0.050822604447603226;0.040218889713287354;0.0986395850777626;0.6729172468185425;1.6702802181243896;0.6729167699813843
1622716745.556158;59;4.3942551612854;1.8896819353103638;-7.668278217315674;0.03776915371417999;0.029908251017332077;0.0733826756477356;0.6748149991035461;1.673335313796997;0.6748155355453491
1622716745.616687;59;4.394720554351807;1.8911991119384766;-7.66464376449585;0.02933279238641262;0.0231938436627388;0.05693256855010986;0.6750335097312927;1.6725529432296753;0.6750338077545166
1622716745.680092;59;4.394585609436035;1.8932069540023804;-7.661625862121582;0.026406988501548767;0.020877104252576828;0.05126112326979637;0.6773818135261536;1.6642674207687378;0.6773817539215088
1622716745.740652;59;4.393622875213623;1.8940802812576294;-7.661013603210449;0.018675148487091064;0.014759654179215431;0.03626102954149246;0.6778943538665771;1.6147269010543823;0.6778936982154846
1622716745.80287;59;4.389512062072754;1.8960949182510376;-7.66036319732666;0.017449650913476944;0.013773256912827492;0.033905573189258575;0.679916262626648;1.6324126720428467;0.6799166798591614
1622716745.867674;59;4.3813090324401855;1.8973464965820312;-7.66181755065918;0.02462603710591793;0.019500847905874252;0.047825779765844345;0.6815754771232605;1.634673833847046;0.6815754175186157
1622716745.932718;59;4.379167079925537;1.897049903869629;-7.665204048156738;0.02133241295814514;0.01687522418797016;0.041383519768714905;0.683452844619751;1.5973265171051025;0.6834523677825928
1622716745.997381;59;4.375461578369141;1.8975764513015747;-7.6668925285339355;0.020530562847852707;0.016255170106887817;0.03983625769615173;0.6855233311653137;1.5840275287628174;0.6855239868164062
1622716746.06054;59;4.368273735046387;1.9013010263442993;-7.666550636291504;0.030561529099941254;0.024197893217206;0.05937600135803223;0.6859976649284363;1.5825620889663696;0.6859967112541199
1622716746.120277;59;4.336569786071777;1.9279918670654297;-7.652500629425049;0.10335371643304825;0.08179177343845367;0.2007148116827011;0.6857598423957825;1.5851466655731201;0.6857592463493347
1622716746.182639;59;4.329997539520264;1.9337313175201416;-7.649816036224365;0.06508228927850723;0.051550570875406265;0.12644842267036438;0.6845428347587585;1.5824317932128906;0.6845426559448242
1622716746.247276;59;4.329681873321533;1.9346024990081787;-7.64937162399292;0.04931364953517914;0.039066098630428314;0.09574831277132034;0.6853082180023193;1.5677950382232666;0.685308039188385
1622716746.31119;59;4.330304145812988;1.9348174333572388;-7.649145126342773;0.034518975764513016;0.0272722989320755;0.06698737293481827;0.6866217255592346;1.5718852281570435;0.6866220235824585
1622716746.37682;59;4.331815242767334;1.9343876838684082;-7.649140357971191;0.020049724727869034;0.015873797237873077;0.038928575813770294;0.6867326498031616;1.5758261680603027;0.6867327094078064
1622716746.442522;59;4.332658290863037;1.9343209266662598;-7.648910045623779;0.020032383501529694;0.015843508765101433;0.03894975036382675;0.6870297193527222;1.5691522359848022;0.6870302557945251
1622716746.507039;59;4.3125691413879395;1.9339075088500977;-7.665689468383789;0.07933492213487625;0.06277178227901459;0.15416613221168518;0.6842674612998962;1.5525227785110474;0.6842674016952515
1622716746.569004;59;4.298698425292969;1.9296984672546387;-7.691061973571777;0.10067390650510788;0.0796937346458435;0.1953217089176178;0.6856998205184937;1.5638867616653442;0.6856998801231384
1622716746.632792;59;4.286874771118164;1.92599618434906;-7.708498001098633;0.10056142508983612;0.07968761026859283;0.19538205862045288;0.6858829855918884;1.5588117837905884;0.6858826875686646
1622716746.698833;59;4.276010990142822;1.9226102828979492;-7.722550868988037;0.10059104859828949;0.07959837466478348;0.19540314376354218;0.6860690712928772;1.556687831878662;0.6860691905021667
1622716746.764549;59;4.265639781951904;1.9194403886795044;-7.735067844390869;0.10061001777648926;0.07978847622871399;0.19531577825546265;0.6863246560096741;1.554633617401123;0.6863244771957397
1622716746.8247;59;4.260501384735107;1.917886734008789;-7.741123676300049;0.10059981793165207;0.07968440651893616;0.1953633725643158;0.6865514516830444;1.5525885820388794;0.6865514516830444
